client_id;n_vehicles;gender;age_type_code;kladr_code;region_name;auto_mark;auto_year;vehicle_age_2026;price;engine_litres;engine_hp;color;subscription_dt;cohort;fines_2025_apr_aug;apr_2025;may_2025;jun_2025;jul_2025;aug_2025
d29bcb97057b496895e475f469b65c21;1;F;A60;47;Ленинградская область;SKODA;2014;12;1217853.0;1.6;105.0;БЕЛЫЙ;2021-07-10;A_pre_2025_04;3;1;1;1;0;0
d2a12c25ab9636b2fec7fe438103a33b;1;F;A20;66;Свердловская область;VOLKSWAGEN;2006;20;849737.0;1.6;102.0;СЕРЕБРИСТЫЙ;2026-03-06;B_2025_to_2026_03;0;0;0;0;0;0
d2a1f9ec0b08ac81a77804d9d5808256;1;M;A40;78;Санкт-Петербург;BMW;2012;14;2248059.0;2.0;245.0;БЕЛЫЙ;2023-09-15;A_pre_2025_04;2;0;1;1;0;0
d2a707910cc9ccee105f6998a7bcca38;1;M;A40;78;Санкт-Петербург;KIA;2020;6;2770398.0;2.0;150.0;СЕРО-КОРИЧНЕВЫЙ;2023-11-08;A_pre_2025_04;2;0;1;0;1;0
d2a7f7ac38822a8062de6df461499f39;2;M;A40;16;Республика Татарстан;VOLVO;2019;7;4954499.0;2.0;235.0;БЕЛЫЙ;2025-04-05;B_2025_to_2026_03;18;2;7;3;4;2
d2a896513caf0faa56abda2a44a4dc5a;1;M;A20;78;Санкт-Петербург;KIA;2021;5;2727038.0;1.6;123.0;СЕРЫЙ;2022-08-17;A_pre_2025_04;1;1;0;0;0;0
d2adf187c6b8b8ad39529a91bdcd501d;1;M;A40;78;Санкт-Петербург;VOLKSWAGEN;2015;11;1932692.0;1.4;122.0;СЕРЫЙ;2023-04-20;A_pre_2025_04;3;2;1;0;0;0
d2af848fbb9ad7456074415ad654e7c2;1;F;A20;74;Челябинская область;VOLKSWAGEN;2011;15;1039797.0;1.6;105.0;ЧЕРНЫЙ;2025-05-24;B_2025_to_2026_03;1;0;0;0;0;1
d2b1b036895416fb6a2a813c406bfe34;1;M;A20;74;Челябинская область;KIA;2015;11;1574755.0;1.6;129.0;СЕРЕБРИСТЫЙ;2022-09-14;A_pre_2025_04;3;0;0;1;0;2
d2b1bab29def1dacd42f6e8f011238c8;2;M;A20;16;Республика Татарстан;VOLKSWAGEN;2019;7;3127372.0;1.4;150.0;ЧЕРНЫЙ;2023-08-19;A_pre_2025_04;1;0;0;0;1;0
d2b583f75ba89b5602af767108a7b688;1;M;A40;74;Челябинская область;VOLKSWAGEN;2021;5;3724629.0;1.4;150.0;БЕЛЫЙ;2025-03-22;A_pre_2025_04;1;1;0;0;0;0
d2b5d0d0e8b02313e38d68e3f9ba6dbc;1;M;A40;77;Москва;VOLKSWAGEN;2018;8;2603579.0;1.8;180.0;БЕЛЫЙ;2019-09-15;A_pre_2025_04;5;1;1;1;0;2
d2b73955e7502ea8fe3d550ce42fbb0e;3;M;A40;77;Москва;BMW;2021;5;8880913.0;3.0;400.0;ЧЕРНЫЙ;2024-02-09;B_2025_to_2026_03;38;5;11;10;7;5
d2b772d4435520d660435938966c8519;1;M;A20;16;Республика Татарстан;LADA (ВАЗ);2019;7;1008750.0;1.6;106.0;КОРИЧНЕВЫЙ;2023-11-01;A_pre_2025_04;6;3;1;0;1;1
d2bcc2ce3cc7361ae8a4ee7436cb240f;1;M;A20;74;Челябинская область;FORD;2004;22;605250.0;1.6;97.0;БЕЛЫЙ;2022-11-16;A_pre_2025_04;5;1;0;3;1;0
d2c0e4b01754f394cb51b706e3b708ad;1;M;A20;50;Московская область;FORD;2012;14;1207572.0;2.2;86.0;БЕЛЫЙ;2022-03-23;A_pre_2025_04;7;1;3;2;1;0
d2c56921c303be89954b226d967cf129;1;M;A20;74;Челябинская область;LADA (ВАЗ);2008;18;555000.0;1.6;98.0;СИНЕ-ЧЕРНЫЙ;2024-12-07;A_pre_2025_04;4;1;0;3;0;0
d2c724b973b61b3d987c5de099057336;1;M;A20;78;Санкт-Петербург;KIA;2021;5;2589982.0;2.0;150.0;СНЕЖНО-БЕЛЫЙ ПЕРЛАМУТР;2022-07-23;A_pre_2025_04;4;0;1;1;1;1
d2d5bad17fc850f3ee9af1bc3b58658e;1;M;A20;77;Москва;NISSAN;2019;7;2786440.0;2.5;171.0;СЕРЫЙ;2023-07-25;A_pre_2025_04;16;2;5;3;5;1
d2d6b9d6ebfd9aa470b45b54905b3cfe;1;M;A20;66;Свердловская область;MAZDA;2014;12;1700102.0;1.6;105.0;БЕЛЫЙ;2025-12-08;B_2025_to_2026_03;0;0;0;0;0;0
d2d7126319dc01ccf5268503babb6a87;1;F;A20;66;Свердловская область;CITROEN;2010;16;899500.0;1.6;120.0;ГОЛУБОЙ;2026-04-14;C_after_2026_04;0;0;0;0;0;0
d2dda87452a4e2a1b3f51140dfc30175;1;M;A60;66;Свердловская область;ЗАЗ;2011;15;524645.0;1.4;101.0;БЕЛЫЙ;2024-05-22;A_pre_2025_04;1;0;1;0;0;0
d2de5f1b4c7ba3e35ce0af61e7c2a95a;1;M;A20;52;Нижегородская область;AUDI;2015;11;2670354.0;2.0;224.0;ЧЕРНЫЙ;2022-10-02;A_pre_2025_04;1;0;0;0;0;1
d2dee74ca190622319210d09354f690a;1;M;A40;78;Санкт-Петербург;MAZDA;2019;7;3257278.0;2.0;150.0;СИНИЙ;2023-06-21;A_pre_2025_04;5;1;0;1;1;2
d2defae9abccf54db291e375cc9ba104;1;M;A20;50;Московская область;MERCEDES-BENZ;1999;27;953333.0;3.2;219.0;ЗЕЛЕНЫЙ;2023-02-03;A_pre_2025_04;0;0;0;0;0;0
d2dfda8f4c78d42eb99f97b84c26c474;1;M;A40;77;Москва;GEELY;2022;4;2910000.0;2.0;238.0;СЕРЫЙ;2025-05-21;B_2025_to_2026_03;18;0;4;6;4;4
d2e5ec3e0e0147a0e726d77f54b579e5;1;M;A20;74;Челябинская область;OPEL;2000;26;625500.0;2.2;144.0;БЕЛЫЙ;2026-04-14;C_after_2026_04;0;0;0;0;0;0
d2e774d9b5416985d06ff6b23fd83b79;1;M;A20;54;Новосибирская область;VOLKSWAGEN;2020;6;3258090.0;1.4;150.0;БЕЛЫЙ;2023-09-16;A_pre_2025_04;4;0;2;0;2;0
d2e7e4b22339abbbfdea80d712239ddd;1;M;A40;66;Свердловская область;VOLKSWAGEN;2012;14;1717922.0;1.4;150.0;ЧЕРНЫЙ;2023-05-29;A_pre_2025_04;3;1;1;1;0;0
d2e9651c1dc90a3483cc9d41b6bb3bfe;1;M;A40;54;Новосибирская область;HYUNDAI;2005;21;995000.0;2.5;145.0;СЕРЫЙ ТЕМНО СЕРЫЙ;2024-08-11;A_pre_2025_04;0;0;0;0;0;0
d2e9cfe9dc0d58ea34e8a0e1a1b2c689;1;M;A20;16;Республика Татарстан;HYUNDAI;2021;5;2465705.0;1.5;115.0;;2026-05-31;C_after_2026_04;0;0;0;0;0;0
d2eabf400f4681e249fc94b39680ecad;1;M;A20;47;Ленинградская область;LADA (ВАЗ);2024;2;1472000.0;1.8;122.0;БЕЛЫЙ;2026-05-03;C_after_2026_04;0;0;0;0;0;0
d2eb510cf43b9998829577d022b5c44f;1;F;A20;47;Ленинградская область;CHANGAN;2024;2;2720000.0;1.5;167.0;ЧЕРНЫЙ;2026-02-07;B_2025_to_2026_03;0;0;0;0;0;0
d2ec1343ac5f70dae0087b74e573f890;2;M;A20;77;Москва;SUZUKI;2007;19;1144286.0;2.0;140.0;КРАСНЫЙ;2021-08-15;A_pre_2025_04;5;3;0;1;0;1
d2f312e1fa7bde17e30e2b5b9e5f2f18;1;M;A20;50;Московская область;VOLKSWAGEN;2026;0;6520000.0;2.0;220.0;;2026-06-17;C_after_2026_04;0;0;0;0;0;0
d2f332a4f95d5073b796be55e18b5a54;1;M;A40;77;Москва;VOLKSWAGEN;2020;6;2332119.0;1.6;110.0;СЕРЫЙ;2023-02-17;A_pre_2025_04;3;0;2;0;0;1
d2f4a3cf0c1983d997f32713561ec065;1;M;A40;74;Челябинская область;KIA;2017;9;2920009.0;2.4;175.0;БЕЛЫЙ;2018-07-07;A_pre_2025_04;3;0;1;1;0;1
d3014c3b9f16963e09d7d55aa3c7a225;1;F;A20;52;Нижегородская область;CHERY;2023;3;2825000.0;2.0;197.0;ЗЕЛЕНЫЙ;2025-02-02;A_pre_2025_04;1;0;0;0;0;1
d3028258f69f4e6bfaf416c5cbcc27ea;1;F;A60;54;Новосибирская область;CHERY;2025;1;1913333.0;1.5;113.0;СЕРЫЙ;2026-01-24;B_2025_to_2026_03;0;0;0;0;0;0
d308e861a27e4ca1443266c13573e7a0;1;F;A40;74;Челябинская область;HAVAL;2024;2;2410000.0;1.5;143.0;ЧЕРНЫЙ;2024-08-16;A_pre_2025_04;2;0;0;0;1;1
d3092a386e996b52d6f10013cd2beb46;1;M;A20;50;Московская область;GEELY;2023;3;2506514.0;1.5;150.0;СЕРЫЙ;2023-11-21;A_pre_2025_04;7;2;3;1;0;1
d3099e81149d32bdfed98d5140e2a88f;1;M;A20;77;Москва;ACURA;2002;24;770000.0;2.0;200.0;ЧЕРНЫЙ;2025-04-13;B_2025_to_2026_03;3;0;0;0;0;3
d30f56d2bdc966604fc4caf4c68d66b4;1;M;A40;23;Краснодарский край;TOYOTA;2010;16;1551667.0;2.4;167.0;СЕРЫЙ;2025-01-29;A_pre_2025_04;2;0;0;0;1;1
d31715203c6d26fa725041258f5b9948;1;M;A20;66;Свердловская область;MAZDA;2007;19;847500.0;1.6;105.0;ТЕМНО-ВИШНЕВЫЙ;2025-05-17;B_2025_to_2026_03;1;0;0;0;0;1
d31ac35490f3277e2a1283b8659df9e9;1;M;A20;50;Московская область;RENAULT;2008;18;819706.0;1.6;113.0;СИНИЙ ТЕМНЫЙ;2025-07-15;B_2025_to_2026_03;10;0;0;0;4;6
d31dc297c4b9e7c03705f887a88f856c;1;M;A20;54;Новосибирская область;TOYOTA;2011;15;1884562.0;2.5;181.0;ЧЕРНЫЙ МЕТАЛЛИК;2025-01-31;A_pre_2025_04;2;0;0;1;1;0
d31f4b1dee238c8872f942339829640e;1;M;A40;77;Москва;WEY;2023;3;5030000.0;2.0;295.0;СЕРЫЙ;2025-05-12;B_2025_to_2026_03;4;0;1;2;1;0
d31f93b3bf9416f5054aee4f681f17c7;1;M;A20;16;Республика Татарстан;SKODA;2014;12;1678123.0;1.8;152.0;ЧЕРНЫЙ;2026-05-13;C_after_2026_04;0;0;0;0;0;0
d3224057cd55c48f1288d4203237cc4d;1;M;A40;74;Челябинская область;MITSUBISHI;2014;12;1979847.0;2.0;146.0;БЕЛЫЙ;2020-12-24;A_pre_2025_04;1;0;0;1;0;0
d323171d1f8df56bda5f71bba703a4be;1;M;A20;77;Москва;RENAULT;2007;19;760769.0;1.6;112.0;БЕЖЕВЫЙ;2026-05-26;C_after_2026_04;0;0;0;0;0;0
d326a0f0c64c1a10c4b9e4a40f4f6d4b;1;M;A20;42;Кемеровская область;LADA (ВАЗ);2006;20;475000.0;1.6;89.0;ЧЕРНЫЙ;2024-09-15;A_pre_2025_04;2;0;0;0;2;0
d326d17c53c9ddd29eb1beb25b746128;1;M;A40;77;Москва;BMW;2019;7;4404816.0;3.0;260.0;ЧЕРНЫЙ;2024-02-07;A_pre_2025_04;6;2;0;0;1;3
d328e1bedf0a6f8d6aefa581688c61d9;1;F;A20;78;Санкт-Петербург;KIA;2020;6;1992816.0;1.6;123.0;БЕЛЫЙ;2025-06-10;B_2025_to_2026_03;0;0;0;0;0;0
d32edac2e669abce91a3d06fb2277ac0;1;M;A20;16;Республика Татарстан;OPEL;2013;13;1483296.0;2.0;160.0;ЧЕРНЫЙ;2025-12-15;B_2025_to_2026_03;0;0;0;0;0;0
d331072de7655066415459340cbec6a4;1;F;A40;66;Свердловская область;KIA;2015;11;1574755.0;1.6;129.0;СВЕТЛО-СЕРЫЙ;2022-04-30;A_pre_2025_04;4;0;3;0;1;0
d3338e7d690b0e5580d4b9bf9e514a92;1;M;A60;16;Республика Татарстан;SKODA;2017;9;1451830.0;1.6;90.0;БЕЛЫЙ;2025-05-16;B_2025_to_2026_03;3;0;1;0;2;0
d333a92a40ffaf1000ccbbcc941e1f3c;1;M;A20;50;Московская область;BELGEE;2025;1;2240000.0;1.5;150.0;ЧЕРНЫЙ;2025-11-28;B_2025_to_2026_03;0;0;0;0;0;0
d33592fd8856c85cc05fdb30a8a43f05;1;F;A40;63;Самарская область;FORD;2009;17;831538.0;1.6;100.0;СЕРО-ГОЛУБОЙ;2026-05-20;C_after_2026_04;0;0;0;0;0;0
d33726f0dcc33102374534f58ccf1ea1;1;M;A20;66;Свердловская область;HONDA;2008;18;1280000.0;2.0;156.0;СВЕТЛО-СЕРЫЙ;2026-05-14;C_after_2026_04;0;0;0;0;0;0
d3373a96213346dc49b145222d6ae95c;1;M;A20;47;Ленинградская область;VOLKSWAGEN;2012;14;1717922.0;1.4;150.0;БЕЛЫЙ;2025-03-17;A_pre_2025_04;6;1;0;3;1;1
d33787abfd56c4c923bd918857ffba7a;1;F;A20;77;Москва;CHEVROLET;2012;14;1104529.0;1.6;109.0;СЕРЫЙ МЕТАЛЛИК;2026-04-10;C_after_2026_04;2;1;0;0;0;1
d337f0b9ba607cc8c333014ba67f3c5f;1;F;A40;77;Москва;MITSUBISHI;2011;15;1666452.0;2.0;147.0;ЧЕРНЫЙ;2023-07-03;A_pre_2025_04;2;0;0;2;0;0
d338d4b5178be96c51b37466110115b4;1;M;A40;16;Республика Татарстан;KIA;2021;5;2535266.0;1.6;128.0;БЕЛЫЙ;2025-11-21;B_2025_to_2026_03;0;0;0;0;0;0
d33c0ad8253828b893b3351da5cf3b9b;1;F;A40;77;Москва;LEXUS;2018;8;3873103.0;2.0;238.0;БЕЛЫЙ;2022-10-17;A_pre_2025_04;15;3;0;4;4;4
d33dc5c7532ebf17f4badb2299a59df9;1;M;A60;63;Самарская область;SKODA;2022;4;2368620.0;1.6;90.0;СЕРЫЙ;2022-11-22;A_pre_2025_04;3;0;2;0;0;1
d33ed98303573ce3dde628d3280b3dbe;1;F;A20;77;Москва;NISSAN;2007;19;1145333.0;2.0;140.0;СЕРЫЙ;2025-06-15;B_2025_to_2026_03;1;0;0;0;0;1
d341679e6e1e3823b95a60655b26f1bb;1;M;A20;16;Республика Татарстан;SKODA;2020;6;3425983.0;1.4;125.0;СЕРЫЙ;2023-09-30;A_pre_2025_04;1;0;0;1;0;0
d3418e3ac8a85ed1692c5df025aa8183;1;M;A40;16;Республика Татарстан;HYUNDAI;2015;11;1338577.0;1.4;107.0;КОРИЧНЕВЫЙ;2025-04-05;B_2025_to_2026_03;7;1;3;1;2;0
d34312da8bd204250e63787d146a83b6;2;M;A20;77;Москва;VOLVO;2011;15;1429959.0;1.6;180.0;ЧЕРНЫЙ;2021-05-27;A_pre_2025_04;13;4;2;2;2;3
d3469acd5027cbb9183ffb3b0fde8954;1;M;A40;42;Кемеровская область;GEELY;2023;3;2233333.0;1.5;177.0;ЧЕРНЫЙ;2025-03-20;A_pre_2025_04;2;1;0;0;0;1
d346d13a53ccd2356ac2780815455260;1;F;A40;77;Москва;TOYOTA;2021;5;3777322.0;3.5;249.0;СИНИЙ;2023-05-16;A_pre_2025_04;5;0;2;0;1;2
d3470458d3d1d903225d3241b8587abc;1;M;A20;55;Омская область;ИЖ;2003;23;300000.0;1.7;85.0;ТЕМНО-СИНИЙ;2026-08-20;C_after_2026_04;0;0;0;0;0;0
d3499ed5d97732cf195ac0fd33a6a520;1;M;A20;66;Свердловская область;KIA;2021;5;4636017.0;3.5;249.0;БЕЛЫЙ;2025-10-06;B_2025_to_2026_03;0;0;0;0;0;0
d34a622c2936a2f11752acdee4903d97;1;M;A40;47;Ленинградская область;BELGEE;2025;1;2891667.0;1.5;177.0;БЕЛЫЙ;2025-09-07;B_2025_to_2026_03;0;0;0;0;0;0
d34b95ce19f96f25b89ed44bee2900c3;1;F;A20;52;Нижегородская область;KIA;2019;7;1853541.0;1.6;123.0;ЧЕРНЫЙ;2023-02-28;A_pre_2025_04;0;0;0;0;0;0
d34f95d363fd1968d809329215f39384;1;M;A20;77;Москва;OMODA;2024;2;2317500.0;1.6;150.0;СЕРЫЙ;2025-11-14;B_2025_to_2026_03;0;0;0;0;0;0
d3538143e1b45a89c36bbde0f699e9e5;1;M;A20;74;Челябинская область;LADA (ВАЗ);2016;10;835000.0;1.6;87.0;БЕЛЫЙ;2025-06-14;B_2025_to_2026_03;16;0;0;4;7;5
d357cd6d0426c199c69b1460fccc702c;1;F;A20;77;Москва;KIA;2019;7;1853541.0;1.6;123.0;СИНИЙ;2023-10-05;A_pre_2025_04;1;0;0;0;0;1
d35ccf83bda0adb4db6634b5190b2bc6;1;M;A40;54;Новосибирская область;EXEED;2024;2;3048333.0;2.0;197.0;ЗЕЛЕНЫЙ;2026-07-08;C_after_2026_04;0;0;0;0;0;0
d35f23d5ca2aed1578cdae0a09de75b9;1;M;A20;78;Санкт-Петербург;RENAULT;2011;15;914463.0;1.4;75.0;СИНИЙ;2021-08-18;A_pre_2025_04;4;2;1;1;0;0
d3662df685a6603965917dd4af4591db;1;F;A60;74;Челябинская область;RENAULT;2004;22;653462.0;1.4;98.0;ТЕМНО-СЕРЫЙ;2021-08-22;A_pre_2025_04;7;0;2;0;0;5
d369839aa39470c933fdebeb39d36031;1;M;A40;55;Омская область;EXEED;2023;3;2751667.0;2.0;197.0;СЕРЫЙ;2024-01-23;A_pre_2025_04;2;1;1;0;0;0
d36abf1cd8cba2324368c6a26f3d399f;1;M;A40;66;Свердловская область;HAVAL;2023;3;2323333.0;1.5;143.0;ЧЕРНЫЙ;2023-08-07;A_pre_2025_04;3;1;0;1;1;0
d36deb52b5b3794ca03b536f0f921d26;1;M;A20;66;Свердловская область;INFINITI;2014;12;2825047.0;3.7;333.0;СИНИЙ;2025-05-16;B_2025_to_2026_03;2;0;1;0;1;0
d36ecb1644feae0dcfb44b716608f942;1;M;A40;66;Свердловская область;LEXUS;2013;13;2721375.0;3.5;317.0;КОРИЧНЕВЫЙ;2023-04-14;A_pre_2025_04;7;3;2;0;1;1
d3744f4e5831098f9436fafea1ec27c8;1;M;A20;47;Ленинградская область;BMW;2019;7;7232812.0;3.0;340.0;ЧЕРНЫЙ;2025-05-15;B_2025_to_2026_03;13;0;0;1;6;6
d376df56124dc6832b5bac01719b0935;1;F;A40;77;Москва;JETTA;2023;3;2070000.0;;;;2026-04-17;C_after_2026_04;0;0;0;0;0;0
d37aa5eb7202458441f7238a2cf1699d;1;F;A40;52;Нижегородская область;TOYOTA;2013;13;2349539.0;2.0;145.0;БЕЛЫЙ;2025-04-19;B_2025_to_2026_03;2;0;0;0;0;2
d37aeab19ae866fd36923119fb2640dc;1;F;A20;16;Республика Татарстан;LADA (ВАЗ);2008;18;550000.0;1.6;98.0;ЗОЛОТИСТО-КРАСНЫЙ;2025-11-20;B_2025_to_2026_03;0;0;0;0;0;0
d383fd51991060f76f42f202613698a3;2;M;A40;16;Республика Татарстан;AUDI;2014;12;2105342.0;2.0;170.0;ЧЕРНЫЙ;2024-05-06;A_pre_2025_04;10;3;1;4;1;1
d389a8df2dac1c9d1c5c07d96a351b33;1;M;A20;52;Нижегородская область;HYUNDAI;2011;15;1076087.0;1.4;107.0;ЧЕРНЫЙ;2023-04-20;A_pre_2025_04;4;0;1;0;2;1
d3916b713ce6b411f87dbc56d2233eea;1;M;A40;74;Челябинская область;LADA (ВАЗ);2022;4;1320000.0;1.7;83.0;КОРИЧНЕВЫЙ;2024-11-24;A_pre_2025_04;3;1;0;0;0;2
d395468589fc4ffd374bdc8fc2c07951;1;M;A20;74;Челябинская область;GEELY;2023;3;2600000.0;1.5;174.0;БЕЛЫЙ;2024-05-29;A_pre_2025_04;3;0;0;0;0;3
d395e4744ac96d56dc3a4ad4d9af7005;3;M;A20;77;Москва;BMW;2018;8;2966972.0;2.0;190.0;СИНИЙ;2020-01-14;B_2025_to_2026_03;2;1;0;1;0;0
d3980c992b03fdeaa0c0a48349dde2fe;1;F;A20;72;Тюменская область;ГАЗ;2008;18;;2.5;124.0;БЕЛЫЙ;2026-01-22;B_2025_to_2026_03;0;0;0;0;0;0
d39830bf00201b36ef4be42c431b738e;2;M;A40;52;Нижегородская область;MAZDA;2014;12;1700102.0;1.5;120.0;ЧЕРНЫЙ;2024-06-12;A_pre_2025_04;10;4;1;1;1;3
d39a9665e3bbbe6660b3611cdadcdcaa;1;F;A40;55;Омская область;FORD;2006;20;673636.0;1.6;115.0;СЕРЕБРИСТЫЙ;2025-01-08;A_pre_2025_04;0;0;0;0;0;0
d39bf1041dea54a25c6d6f11f0ef4c28;1;M;A40;54;Новосибирская область;SKODA;2017;9;1451830.0;1.4;125.0;СИНИЙ;2025-03-21;A_pre_2025_04;1;0;0;0;1;0
d39c920e3262181b306d2679d5de175e;2;M;A40;74;Челябинская область;BMW;2019;7;4626251.0;3.0;265.0;КОРИЧНЕВЫЙ;2023-04-11;A_pre_2025_04;7;3;1;0;2;1
d39e00d8d033fce1a807170e08064f63;1;M;A20;74;Челябинская область;KIA;2011;15;1199195.0;1.6;126.0;ТЕМНО-ВИШНЕВЫЙ;2021-05-06;A_pre_2025_04;1;0;1;0;0;0
d39e7bc52faf30ef8b764f9894f2eaa1;1;M;A40;50;Московская область;LADA (ВАЗ);2006;20;420000.0;1.6;75.0;ЗЕЛЕНЫЙ;2024-04-17;A_pre_2025_04;1;0;0;0;0;1
d3a0bf4f8897b534510d3a50a2d85d71;1;M;A40;77;Москва;FORD;2011;15;851250.0;1.6;101.0;СЕРЫЙ;2020-12-05;A_pre_2025_04;5;1;1;2;1;0
d3a1d3dcc3a60005e9f80d09992c5d24;1;M;A40;16;Республика Татарстан;УАЗ;2020;6;1506667.0;2.7;150.0;СЕРЫЙ;2021-07-23;A_pre_2025_04;3;1;0;1;1;0
d3a2b4d64a9003a0103b3e3bee96c954;1;M;A20;50;Московская область;TANK;2023;3;4100000.0;2.0;220.0;БЕЛЫЙ;2024-10-04;A_pre_2025_04;4;2;0;1;0;1
d3a2c7febbea824658e5ec6ab33ddabe;1;M;A20;16;Республика Татарстан;LADA (ВАЗ);2026;0;1175000.0;1.6;90.0;;2026-02-11;B_2025_to_2026_03;0;0;0;0;0;0
d3a2e70297b98399847d985cc5f5b671;1;M;A40;52;Нижегородская область;KIA;2021;5;2589982.0;2.0;150.0;СИНИЙ;2025-07-25;B_2025_to_2026_03;0;0;0;0;0;0
d3a4078557a0378f2f02aa1db55d9aa6;1;M;A40;72;Тюменская область;FORD;2014;12;1461153.0;1.6;122.0;ЧЕРНЫЙ;2022-12-10;A_pre_2025_04;1;0;0;0;1;0
d3a6385004e5ff6f9e0447bb40b13858;2;M;A40;66;Свердловская область;NISSAN;2010;16;1435216.0;1.6;114.0;СЕРЫЙ;2023-05-12;A_pre_2025_04;1;0;0;0;0;1
d3a9d539e10309dd0457e147be2f9dc5;1;M;A40;50;Московская область;JEEP;2012;14;2319754.0;3.0;241.0;ЧЕРНЫЙ;2025-09-30;B_2025_to_2026_03;0;0;0;0;0;0
d3aad0b0eef9249e27f666f99b0793d4;1;M;A20;50;Московская область;AUDI;2006;20;987895.0;2.0;130.0;ЧЕРНЫЙ;2025-02-20;A_pre_2025_04;11;1;1;0;2;7
d3abc4269eb20005a3e0ff5cbcbfd4b7;1;M;A20;66;Свердловская область;KIA;2010;16;1123304.0;1.6;126.0;КОРИЧНЕВЫЙ;2023-10-22;A_pre_2025_04;3;1;1;1;0;0
d3abd0bbeb052fad75945ee803475d1d;1;F;A20;74;Челябинская область;FORD;2008;18;803125.0;1.6;101.0;СЕРО-ГОЛУБОЙ;2025-12-03;B_2025_to_2026_03;0;0;0;0;0;0
d3acdd76397a52db9f0feb00dc753d49;1;M;A40;54;Новосибирская область;SUZUKI;2009;17;1019118.0;1.6;107.0;СИНИЙ;2026-01-31;B_2025_to_2026_03;0;0;0;0;0;0
d3b5eec63de3d3a4fa8df9808f77a44d;1;M;A20;42;Кемеровская область;JETOUR;2024;2;2558571.0;1.5;147.0;ЧЕРНЫЙ;2025-06-30;B_2025_to_2026_03;6;0;0;2;2;2
d3b8462e292ea400242fd19263e0507b;1;F;A20;66;Свердловская область;LADA (ВАЗ);2021;5;1432000.0;1.6;113.0;СИНИЙ;2024-09-14;A_pre_2025_04;12;3;5;3;1;0
d3be57819ef47e2dc07ed60cfde8d363;1;F;A40;77;Москва;OPEL;2011;15;1267510.0;2.0;220.0;БЕЛЫЙ;2023-02-21;A_pre_2025_04;7;1;1;2;2;1
d3c1b9edc6088be4cd3bd87dbd2c3901;1;M;A20;52;Нижегородская область;SKODA;2018;8;1619204.0;1.6;110.0;КОРИЧНЕВЫЙ;2018-04-12;A_pre_2025_04;7;0;2;1;1;3
d3c31b80d3499fe4c178fa12739f1093;1;M;A40;78;Санкт-Петербург;HYUNDAI;2022;4;3947575.0;2.0;150.0;СЕРЫЙ;2023-09-05;A_pre_2025_04;1;0;0;0;1;0
d3c7a2d3112fd99fe74297a758d71b32;1;M;A40;78;Санкт-Петербург;CHEVROLET;2015;11;1740000.0;2.4;167.0;КОРИЧНЕВЫЙ МЕТАЛЛИК;2023-02-16;A_pre_2025_04;2;1;0;0;0;1
d3c968019522e8b38a68358021adaf02;1;F;A40;50;Московская область;SUZUKI;2007;19;1144286.0;2.0;140.0;СЕРЫЙ;2021-10-18;A_pre_2025_04;1;0;0;1;0;0
d3cb8a91ea619732dcb84d404f68ee1c;1;M;A40;54;Новосибирская область;RENAULT;2019;7;1559552.0;1.6;113.0;БЕЖЕВЫЙ;2019-07-05;A_pre_2025_04;1;0;1;0;0;0
d3ced2aaa647fda5122f803aaee9fb9d;1;F;A20;77;Москва;KIA;2017;9;1563706.0;1.6;123.0;КРАСНЫЙ;2026-04-26;C_after_2026_04;1;0;0;0;1;0
d3d483cabe3643a1b5dd804d9853df16;1;M;A40;77;Москва;HAVAL;2019;7;2268761.0;1.5;150.0;СИНИЙ;2025-05-07;B_2025_to_2026_03;27;3;12;6;0;6
d3d9ae27481609d56c07ca97a2f5b1d3;1;M;A20;77;Москва;KIA;2019;7;1460000.0;1.2;84.0;БЕЛЫЙ;2023-05-31;A_pre_2025_04;8;1;1;3;1;2
d3e07dc28a37faf4d99a411a71017308;1;M;A20;63;Самарская область;LADA (ВАЗ);2010;16;591667.0;1.6;98.0;ТЕМНО-ВИШНЕВЫЙ;2025-09-15;B_2025_to_2026_03;0;0;0;0;0;0
d3e281a1d9571c128524be1f2b60655a;2;M;A20;74;Челябинская область;LAND ROVER;2018;8;4956947.0;3.0;301.0;БЕЖЕВО-СЕРЫЙ;2024-03-15;A_pre_2025_04;7;2;0;0;3;2
d3e2b5c32d0862a305c9a004787f0726;2;M;A40;78;Санкт-Петербург;MERCEDES-BENZ;2015;11;2634031.0;1.8;184.0;БЕЛЫЙ;2023-09-05;B_2025_to_2026_03;13;0;0;0;0;13
d3e422ea4c76da9253b4fceef60743a1;1;M;A20;52;Нижегородская область;BMW;2019;7;4626251.0;2.0;190.0;ЧЕРНЫЙ;2025-06-08;B_2025_to_2026_03;51;0;0;4;15;32
d3e4c804a821530b3ede2fa6ac2155c8;1;M;A40;78;Санкт-Петербург;HAVAL;2023;3;2323333.0;1.5;143.0;ЧЕРНЫЙ;2024-05-14;A_pre_2025_04;2;0;0;1;0;1
d3ec3044f5725dbeac193645aa820560;1;M;A20;66;Свердловская область;TOYOTA;2011;15;1877053.0;2.0;158.0;КРАСНЫЙ;2025-01-27;A_pre_2025_04;4;1;1;1;0;1
d3f0b24089bec8b14e74b27ba5a9e74f;1;M;A20;78;Санкт-Петербург;RENAULT;2020;6;1332218.0;1.6;82.0;БЕЛЫЙ;2022-06-29;A_pre_2025_04;0;0;0;0;0;0
